Date,Oil,SP500,NASDAQ
2023-01-25,86.12000274658203,4016.219970703125,11313.3603515625
2023-01-26,87.47000122070312,4060.429931640625,11512.41015625
2023-01-27,86.66000366210938,4070.56005859375,11621.7099609375
2023-01-30,84.9000015258789,4017.77001953125,11393.8095703125
2023-01-31,84.48999786376953,4076.60009765625,11584.5498046875
2023-02-01,82.83999633789062,4119.2099609375,11816.3203125
2023-02-02,82.16999816894531,4179.759765625,12200.8203125
2023-02-03,79.94000244140625,4136.47998046875,12006.9501953125
2023-02-06,80.98999786376953,4111.080078125,11887.4501953125
2023-02-07,83.69000244140625,4164.0,12113.7900390625
2023-02-08,85.08999633789062,4117.85986328125,11910.51953125
2023-02-09,84.5,4081.5,11789.580078125
2023-02-10,86.38999938964844,4090.4599609375,11718.1201171875
2023-02-13,86.61000061035156,4137.2900390625,11891.7900390625
2023-02-14,85.58000183105469,4136.1298828125,11960.150390625
2023-02-15,85.37999725341797,4147.60009765625,12070.58984375
2023-02-16,85.13999938964844,4090.409912109375,11855.830078125
2023-02-17,83.0,4079.090087890625,11787.26953125
2023-02-21,83.05000305175781,3997.340087890625,11492.2998046875
2023-02-22,80.5999984741211,3991.050048828125,11507.0703125
2023-02-23,82.20999908447266,4012.320068359375,11590.400390625
2023-02-24,83.16000366210938,3970.0400390625,11394.9404296875
2023-02-27,82.44999694824219,3982.239990234375,11466.98046875
2023-02-28,83.88999938964844,3970.14990234375,11455.5400390625
2023-03-01,84.30999755859375,3951.389892578125,11379.48046875
2023-03-02,84.75,3981.35009765625,11462.98046875
2023-03-03,85.83000183105469,4045.639892578125,11689.009765625
2023-03-06,86.18000030517578,4048.419921875,11675.740234375
2023-03-07,83.29000091552734,3986.3701171875,11530.330078125
2023-03-08,82.66000366210938,3992.010009765625,11576.0
2023-03-09,81.58999633789062,3918.320068359375,11338.349609375
2023-03-10,82.77999877929688,3861.590087890625,11138.8896484375
2023-03-13,80.7699966430664,3855.760009765625,11188.83984375
2023-03-14,77.44999694824219,3919.2900390625,11428.150390625
2023-03-15,73.69000244140625,3891.929931640625,11434.0498046875
2023-03-16,74.69999694824219,3960.280029296875,11717.2802734375
2023-03-17,72.97000122070312,3916.639892578125,11630.509765625
2023-03-20,73.79000091552734,3951.570068359375,11675.5400390625
2023-03-21,75.31999969482422,4002.8701171875,11860.1103515625
2023-03-22,76.69000244140625,3936.969970703125,11669.9599609375
2023-03-23,75.91000366210938,3948.719970703125,11787.400390625
2023-03-24,74.98999786376953,3970.989990234375,11823.9599609375
2023-03-27,78.12000274658203,3977.530029296875,11768.83984375
2023-03-28,78.6500015258789,3971.27001953125,11716.080078125
2023-03-29,78.27999877929688,4027.81005859375,11926.240234375
2023-03-30,79.2699966430664,4050.830078125,12013.4697265625
2023-03-31,79.7699966430664,4109.31005859375,12221.91015625
2023-04-03,84.93000030517578,4124.509765625,12189.4501953125
2023-04-04,84.94000244140625,4100.60009765625,12126.330078125
2023-04-05,84.98999786376953,4090.3798828125,11996.8603515625
2023-04-06,85.12000274658203,4105.02001953125,12087.9599609375
2023-04-10,84.18000030517578,4109.10986328125,12084.3603515625
2023-04-11,85.61000061035156,4108.93994140625,12031.8798828125
2023-04-12,87.33000183105469,4091.949951171875,11929.33984375
2023-04-13,86.08999633789062,4146.22021484375,12166.26953125
2023-04-14,86.30999755859375,4137.64013671875,12123.4697265625
2023-04-17,84.76000213623047,4151.31982421875,12157.7197265625
2023-04-18,84.7699966430664,4154.8701171875,12153.41015625
2023-04-19,83.12000274658203,4154.52001953125,12157.23046875
2023-04-20,81.0999984741211,4129.7900390625,12059.5595703125
2023-04-21,81.66000366210938,4133.52001953125,12072.4599609375
2023-04-24,82.7300033569336,4137.0400390625,12037.2001953125
2023-04-25,80.7699966430664,4071.6298828125,11799.16015625
2023-04-26,77.69000244140625,4055.989990234375,11854.349609375
2023-04-27,78.37000274658203,4135.35009765625,12142.240234375
2023-04-28,79.54000091552734,4169.47998046875,12226.580078125
2023-05-01,79.30999755859375,4167.8701171875,12212.599609375
2023-05-02,75.31999969482422,4119.580078125,12080.509765625
2023-05-03,72.33000183105469,4090.75,12025.330078125
2023-05-04,72.5,4061.219970703125,11966.400390625
2023-05-05,75.30000305175781,4136.25,12235.41015625
2023-05-08,77.01000213623047,4138.1201171875,12256.919921875
2023-05-09,77.44000244140625,4119.169921875,12179.5498046875
2023-05-10,76.41000366210938,4137.64013671875,12306.4404296875
2023-05-11,74.9800033569336,4130.6201171875,12328.509765625
2023-05-12,74.16999816894531,4124.080078125,12284.740234375
